id_policy,id_pool,age,math_res
454,0,52,119082
455,0,64,478479
456,0,57,861203
457,0,56,700261
458,0,33,590076
459,1,52,38066
460,1,37,210626
461,0,42,497923
462,1,38,561140
463,0,38,438012
464,0,34,485650
465,0,33,466157
466,1,70,83092
467,1,64,889813
468,0,37,319718
469,1,54,366718
470,0,38,113430
471,1,30,658876
472,0,70,624091
473,0,55,406941
474,0,52,508050
475,0,31,206293
476,1,50,601399
477,1,42,560944
478,1,51,81082
479,0,39,658356
480,0,63,93100
481,1,32,747182
482,1,64,285304
483,1,63,99638
484,1,58,641377
485,1,52,401896
486,0,46,451953
487,0,37,950427
488,1,48,644864
489,1,66,438813
490,1,53,791030
491,0,45,937946
492,1,54,738751
493,1,30,445847
494,0,42,934844
495,0,39,468757
496,1,68,908765
497,1,48,718697
498,1,40,82314
499,1,58,835618
500,0,54,884001
501,1,52,342836
502,1,68,644254
503,0,69,24655
504,0,53,642998
505,0,63,576163
506,0,37,637219
507,1,46,266425
508,0,36,932935
509,1,42,541025
510,0,46,408129
511,0,65,763924
512,1,35,619678
513,0,66,146239
514,0,56,76672
515,0,50,708935
516,0,55,864806
517,0,31,258021
518,1,69,221036
519,1,43,659739
520,0,63,117674
521,0,54,918132
522,0,57,346241
523,0,48,685647
524,1,46,607710
525,1,69,394279
526,0,41,700174
527,1,41,396809
528,0,68,199072
529,0,60,439402
530,1,61,884212
531,0,68,889809
532,0,46,365351
533,1,64,330224
534,0,70,595520
535,1,41,880330
536,1,46,498427
537,0,66,166281
538,1,59,187505
539,0,41,127437
540,1,59,652709
541,0,67,653733
542,1,57,728488
543,1,33,729561
544,1,30,561506
545,0,52,61553
546,0,66,841019
547,0,62,955750
548,0,68,157557
549,1,66,726013
550,0,64,991808
551,0,52,825625
552,1,38,857810
553,1,58,217741
554,1,55,441516
555,1,45,291615
556,1,41,826281
557,1,38,770738
558,0,54,882037
559,1,44,235464
560,0,59,393782
561,1,33,969670
562,1,31,623544
563,1,59,377761
564,1,50,116563
565,0,59,569288
566,0,61,564391
567,0,32,749248
568,1,45,347631
569,1,55,614408
570,0,42,426205
571,0,67,323573
572,1,30,427522
573,0,49,235472
574,1,64,393962
575,0,41,810530
576,0,30,735523
577,1,44,623057
578,1,58,40031
579,0,34,111892
580,0,54,483941
581,1,31,138372
582,1,52,31696
583,0,36,281484
584,1,41,631012
585,0,56,993375
586,1,41,700202
587,1,68,72573
588,0,66,562670
589,0,59,491451
590,1,54,216895
591,0,60,736560
592,0,57,592416
593,1,33,270717
594,0,53,910637
595,0,38,421541
596,1,60,242363
597,0,59,731396
598,1,55,165697
599,0,53,290343
600,0,57,803125
601,1,39,734276
602,1,44,437935
603,1,49,23850
604,1,58,884179
605,0,62,370112
606,1,44,491104
607,1,42,22161
608,1,37,662389
609,0,30,142507
610,1,49,882059
611,1,49,616081
612,1,39,995213
613,1,30,819055
614,0,35,353747
615,0,67,172257
616,1,58,329325
617,1,34,824074
618,1,52,853579
619,0,54,760167
620,1,53,415338
621,0,69,567345
622,0,62,481776
623,0,31,769194
624,1,30,221256
625,0,41,412662
626,0,68,18465
627,0,60,516791
628,0,52,971013
629,1,60,60985
630,1,50,862189
631,1,44,226921
632,0,42,505052
633,1,33,519747
634,1,45,528922
635,0,34,181112
636,0,68,785005
637,0,47,643019
638,1,35,869496
639,1,65,264652
640,1,63,827087
641,1,61,465598
642,0,52,873975
643,0,37,167479
644,1,47,730416
645,0,38,378771
646,1,39,931075
647,0,44,103624
648,1,37,771412
649,1,35,972635
650,1,58,627057
651,0,36,309594
652,1,61,791306
653,1,38,405870
654,0,43,537755
655,0,54,33601
656,1,65,369482
657,1,61,528552
658,1,58,705647
659,1,60,361975
660,0,53,888570
661,0,69,10576
662,1,49,925926
663,1,55,986689
664,1,32,960725
665,1,44,767744
666,1,38,571633
667,0,32,858845
668,1,55,773980
669,0,54,247383
670,0,44,459731
671,1,66,293021
672,0,70,734581
673,1,62,841781
674,1,57,453840
675,1,46,671496
676,0,64,970683
677,1,47,29277
678,1,55,986608
679,1,58,63563
680,1,37,332547
681,1,36,269275
682,0,42,641126
683,1,51,53315
684,0,52,742608
685,0,53,523928
686,1,61,106666
687,0,36,769759
688,1,31,575376
689,0,40,271962
690,0,51,460055
691,1,47,750935
692,1,64,703250
693,0,39,975017
694,0,68,307423
695,1,56,382880
696,1,50,23921
697,0,53,797763
698,0,39,742542
699,1,62,780986
700,1,39,543579
701,0,61,748291
702,0,32,164722
703,1,68,997288
704,1,64,332491
705,0,34,736609
706,1,57,123821
707,0,50,183303
708,0,67,277416
709,0,62,768801
710,0,47,523055
711,0,55,569608
712,1,55,424503
713,0,67,942794
714,1,63,154994
715,1,31,418082
716,1,69,299247
717,1,66,575697
718,0,54,579463
719,1,66,500946
720,0,53,627023
721,0,50,525327
722,0,31,407478
723,0,35,451568
724,1,31,116363
725,1,30,654767
726,1,32,164859
727,0,69,440658
728,1,42,114167
729,0,60,529983
730,1,39,874480
731,1,31,533606
732,1,65,463555
733,0,33,239654
734,1,49,815542
735,0,33,555002
736,0,36,855851
737,0,45,373905
738,1,65,491568
739,0,67,750159
740,0,39,297431
741,1,54,576876
742,1,30,488856
743,1,37,280109
744,1,67,165634
745,1,55,379018
746,0,49,701086
747,1,58,191644
748,1,70,716274
749,0,43,68400
750,1,35,717035
751,0,47,371539
752,0,60,651021
753,1,34,134349
754,0,57,318699
755,1,33,702364
756,1,41,385504
757,1,33,63268
758,0,50,978057
759,0,31,274926
760,0,31,389819
761,1,61,422199
762,1,40,136996
763,0,42,716663
764,0,30,460330
765,1,51,991252
766,0,67,251854
767,0,63,396712
768,0,31,844472
769,0,36,380392
770,1,44,667178
771,0,66,401675
772,0,63,208845
773,0,36,921473
774,1,54,721350
775,1,31,441383
776,1,57,611074
777,0,48,914980
778,0,68,339577
779,0,46,769788
780,1,50,336487
781,1,54,691243
782,0,39,902577
783,0,64,808368
784,0,43,283752
785,1,61,728112
786,1,33,90915
787,1,49,93930
788,1,67,318142
789,0,52,141265
790,0,41,281767
791,1,34,13192
792,1,35,761595
793,1,31,218321
794,1,70,711428
795,1,53,293294
796,1,39,856763
797,1,63,865260
798,1,44,317674
799,1,30,130064
800,1,46,632336
801,1,41,432103
802,1,47,786508
803,0,34,806862
804,1,62,725059
805,1,62,368513
806,1,59,228416
807,0,69,404550
808,1,51,933357
809,0,33,791996
810,0,68,232205
811,0,69,392561
812,0,49,154593
813,0,37,865715
814,0,32,398963
815,0,52,656468
816,1,63,56357
817,0,65,42635
818,1,39,43395
819,0,44,916358
820,1,62,624735
821,1,33,344930
822,1,33,382546
823,1,55,374315
824,1,32,188039
825,1,31,697182
826,0,44,707026
827,0,35,422004
828,1,47,15765
829,1,53,523844
830,0,66,518371
831,1,50,296509
832,1,69,994225
833,1,66,43810
834,0,32,84285
835,0,36,686503
836,1,63,950584
837,1,61,711318
838,1,37,103680
839,1,43,141142
840,0,30,318317
841,1,42,461331
842,1,33,641333
843,0,48,852627
844,1,46,566967
845,1,32,119262
846,1,60,486366
847,0,50,932809
848,1,36,57362
849,1,64,984354
850,0,43,691278
851,0,57,736838
852,1,70,572436
853,0,51,976803
854,0,58,32263
855,1,57,434603
856,0,41,11036
857,0,37,226380
858,0,66,50431
859,1,35,92925
860,0,61,144974
861,0,51,74022
862,1,53,995339
863,0,33,903494
864,0,63,603429
865,1,62,531043
866,1,35,574918
867,1,64,983669
868,0,39,780232
869,1,65,109929
870,1,66,552153
871,1,69,238145
872,1,59,999160
873,1,56,492004
874,0,35,127650
875,1,46,573103
876,0,41,789346
877,0,58,938785
878,1,63,568618
879,0,30,452661
880,0,49,655718
881,1,34,424221
882,1,65,63767
883,1,48,918068
884,1,43,118826
885,0,46,975418
886,1,48,657199
887,0,35,478010
888,1,45,333544
889,0,38,249022
890,0,31,651733
891,0,54,257097
892,1,59,679368
893,1,47,277724
894,0,30,649283
895,0,52,822282
896,0,50,737877
897,0,33,130438
898,1,38,628334
899,0,31,900986
900,0,68,247041
901,1,44,245960
902,1,47,724230
903,0,35,277829
904,0,64,863436
905,1,57,750156
906,1,69,986389
907,0,68,739204
908,1,37,490506
909,1,50,650779
910,1,47,629827
911,0,58,209865
912,1,38,953625
913,0,37,578774
914,0,36,394421
915,1,44,198016
916,0,54,291137
917,0,61,582276
918,0,55,524825
919,0,38,106416
920,0,48,708552
921,1,42,268047
922,1,43,459894
923,1,62,152834
924,0,67,520534
925,0,46,759102
926,1,34,557907
927,0,60,250620
928,1,53,298230
929,1,45,886601
930,1,50,872368
931,0,55,292509
932,0,54,558513
933,1,55,882443
934,0,35,606195
935,0,65,387424
936,0,44,869138
937,1,59,765252
938,0,57,286900
939,1,52,881530
940,1,56,773626
941,1,47,254872
942,1,66,134203
943,0,65,234119
944,0,43,565503
945,1,42,142142
946,1,65,814197
947,0,44,641823
948,1,43,243801
949,0,47,810199
950,1,42,776097
951,0,37,142902
952,1,53,114340
953,0,42,818106
954,0,58,354873
955,0,66,792737
956,1,69,85395
957,1,45,327766
958,1,40,761630
959,1,62,120630
960,1,52,175283
961,1,34,335615
962,0,69,304204
963,0,58,424667
964,1,52,160513
965,0,49,636044
966,0,49,553867
967,0,45,87576
968,0,31,315217
969,0,69,19662
970,1,32,640417
971,0,54,592910
972,0,60,647848
973,0,53,509347
974,0,30,159961
975,0,30,169977
976,0,40,572865
977,1,45,642400
978,0,62,435460
979,0,33,428563
980,1,64,266215
981,1,68,986543
982,1,39,503276
983,0,50,616126
984,0,35,813091
985,1,42,803326
986,1,67,221631
987,1,49,13545
988,1,30,515385
989,0,30,255997
990,1,41,781182
991,0,36,584762
992,0,30,898721
993,1,38,580121
994,1,60,275395
995,0,61,624545
996,0,57,300218
997,0,67,187565
998,0,31,898614
999,0,64,425095
1000,1,64,880515
1001,1,41,86571
1002,1,52,372113
1003,0,33,551214
1004,1,40,385506
1005,1,37,66543
1006,1,62,605400
1007,1,35,579516
1008,0,51,228219
1009,1,37,899460
1010,0,57,384389
1011,0,49,862851
1012,1,45,901959
1013,1,50,899171
1014,0,70,641320
1015,0,43,498801
1016,1,55,69493
1017,1,40,361308
1018,0,48,574831
1019,0,57,620856
1020,0,66,552927
1021,0,63,703262
1022,0,30,462308
1023,1,32,857128
1024,0,34,278073
1025,0,51,382469
1026,1,47,982976
1027,0,39,448230
1028,1,69,313841
1029,1,64,399737
1030,1,30,724749
1031,0,68,206903
1032,1,32,257059
1033,1,49,728482
1034,1,33,749198
1035,0,51,543867
1036,0,70,33697
1037,1,36,878013
1038,0,56,29741
1039,1,35,458436
1040,1,40,465828
1041,1,34,593057
1042,0,36,207312
1043,1,38,168994
1044,1,55,76825
1045,0,39,851883
1046,0,36,249546
1047,0,64,885446
1048,0,70,535823
1049,1,40,623416
1050,1,47,199047
1051,0,62,266241
1052,0,32,366123
1053,0,61,256634
1054,0,40,152056
1055,0,37,849922
1056,1,53,840887
1057,0,52,663643
1058,1,57,265624
1059,0,39,472613
1060,0,33,430184
1061,1,35,749048
1062,0,68,363545
1063,0,53,750785
1064,1,65,360895
1065,0,33,787082
1066,1,31,107437
1067,0,66,810081
1068,0,38,502766
1069,1,50,915933
1070,0,31,394345
1071,1,36,237751
1072,1,60,126842
1073,0,51,419732
1074,0,67,578639
1075,0,41,433642
1076,0,48,374183
1077,1,59,286977
1078,0,53,109849
1079,0,42,314008
1080,0,64,746303
1081,0,68,335570
1082,0,39,846715
1083,0,58,148170
1084,1,69,462828
1085,1,70,756193
1086,0,42,302611
1087,0,64,505897
1088,1,52,424105
1089,1,47,500917
1090,1,30,258107
1091,0,67,215795
1092,1,62,894704
1093,1,46,834571
1094,0,43,978228
1095,1,65,261920
1096,0,54,511773
1097,1,41,894114
1098,1,59,71882
1099,1,66,721438
1100,1,36,245920
1101,1,35,896268
1102,1,49,539243
1103,0,56,826382
1104,0,38,216033
1105,0,41,966789
1106,0,52,718276
1107,0,48,513093
1108,0,35,410359
1109,0,45,534862
1110,1,47,369412
1111,1,60,649549
1112,0,33,981871
1113,0,57,801306
1114,0,58,285736
1115,0,45,67679
1116,1,49,226868
1117,0,44,850740
1118,0,68,759768
1119,0,61,251438
1120,1,51,728604
1121,1,56,46589
1122,1,31,658864
1123,0,53,579084
1124,1,68,424831
1125,0,50,226505
1126,1,56,518149
1127,0,60,187680
1128,0,54,207300
1129,0,35,991242
1130,0,44,115475
1131,1,59,999298
1132,0,30,172314
1133,1,44,118613
1134,1,53,394231
1135,1,69,281052
1136,0,45,370257
1137,1,44,72672
1138,1,30,217535
1139,0,37,698736
1140,0,58,438228
1141,1,56,251066
1142,1,68,842970
1143,1,38,804952
1144,1,65,158388
1145,1,60,395363
1146,0,62,713479
1147,1,63,104641
1148,0,48,272966
1149,0,68,149487
1150,1,60,556810
1151,0,35,326081
1152,0,64,849589
1153,1,42,996107
1154,0,68,36570
1155,1,45,297634
1156,1,31,619452
1157,0,57,619155
1158,0,30,12775
1159,0,44,844713
1160,0,48,93087
1161,0,45,737159
1162,0,35,324852
1163,1,62,308652
1164,1,61,637187
1165,1,59,339456
1166,1,38,403998
1167,1,32,710462
1168,0,56,235802
1169,1,69,957496
1170,0,53,310221
1171,1,39,327835
1172,1,63,227111
1173,0,49,118511
1174,1,64,282342
1175,0,30,355051
1176,1,53,134617
1177,0,63,110426
1178,1,58,466838
1179,0,35,951370
1180,1,60,646492
1181,0,49,602538
1182,0,67,667573
1183,1,63,814820
1184,1,37,18027
1185,0,50,250620
1186,0,49,115670
1187,1,35,554275
1188,0,48,654699
1189,0,57,992525
1190,1,51,596872
1191,1,56,557125
1192,1,60,931673
1193,1,44,501090
1194,1,30,123780
1195,0,40,347000
1196,1,48,28995
1197,1,55,889191
1198,0,64,793371
1199,0,37,805907
1200,0,66,186125
1201,0,66,438544
1202,1,40,493978
1203,0,60,569141
1204,1,50,840336
1205,0,66,590073
1206,0,48,524504
1207,1,40,758425
1208,1,43,107578
1209,1,43,681814
1210,1,56,75821
1211,0,69,696700
1212,0,31,150734
1213,0,43,872834
1214,1,44,983527
1215,0,32,768483
1216,1,41,327913
1217,0,63,153480
1218,0,66,902161
1219,1,59,443233
1220,1,61,562217
1221,0,60,532504
1222,1,57,600696
1223,0,62,362049
1224,1,68,144759
1225,1,52,528039
1226,1,45,614528
1227,1,40,802636
1228,0,30,17436
1229,1,49,815936
1230,1,61,439615
1231,0,45,154767
1232,1,43,907442
1233,1,62,328963
1234,1,59,490300
1235,1,31,932735
1236,0,62,117617
1237,1,32,670113
1238,0,52,521268
1239,1,52,190583
1240,1,49,415941
1241,1,30,576866
1242,0,41,14422
1243,0,43,772490
1244,1,31,955511
1245,0,37,131795
1246,0,68,710710
1247,0,70,609434
1248,1,57,913035
1249,1,35,287786
1250,1,66,275212
1251,1,43,352433
1252,0,51,543503
1253,0,63,327082
1254,1,60,909105
1255,0,69,591135
1256,0,59,495430
1257,1,36,496232
1258,1,33,88755
1259,0,56,461230
1260,1,65,15063
1261,1,54,465449
1262,0,59,742139
1263,1,40,725903
1264,1,34,124198
1265,1,59,635765
1266,1,46,283676
1267,0,48,648568
1268,0,42,718111
1269,0,62,701955
1270,0,40,634526
1271,1,70,56094
1272,1,50,875820
1273,1,56,504429
1274,1,55,343814
1275,1,39,68742
1276,0,63,607184
1277,0,43,110727
1278,1,66,561772
1279,1,53,203495
1280,1,68,224015
1281,0,47,929600
1282,1,46,88080
1283,0,66,230617
1284,1,47,87936
1285,1,39,942328
1286,0,54,93651
1287,1,70,584915
1288,0,37,715369
1289,1,60,207672
1290,1,31,508663
1291,1,33,531197
1292,0,64,914307
1293,1,56,321034
1294,1,50,122549
1295,1,64,665370
1296,0,43,880327
1297,1,30,253262
1298,0,69,638237
1299,1,54,133648
1300,1,43,837252
1301,0,33,901671
1302,0,65,814751
1303,1,67,716130
1304,1,32,657873
1305,1,45,361658
1306,1,62,690071
1307,1,49,302367
1308,1,41,752739
1309,0,48,817205
1310,0,54,784760
1311,0,32,976812
1312,0,68,202735
1313,1,39,666035
1314,0,50,509864
1315,0,32,523267
1316,0,44,858844
1317,0,39,974717
1318,0,30,135085
1319,1,35,794223
1320,0,44,317219
1321,1,64,681022
1322,0,56,273158
1323,0,55,270507
1324,0,31,567415
1325,0,51,370376
1326,0,61,692459
1327,0,52,843056
1328,0,61,276653
1329,0,59,536230
1330,0,31,133925
1331,1,50,608978
1332,0,61,335413
1333,0,31,958286
1334,0,38,594050
1335,0,45,269091
1336,0,43,159716
1337,1,53,795068
1338,0,34,511886
1339,1,66,466834
1340,1,66,526237
1341,0,49,95177
1342,0,32,406881
1343,0,50,576419
1344,0,45,160470
1345,0,57,700032
1346,0,59,720066
1347,1,39,773808
1348,1,43,544397
1349,1,66,780997
1350,0,60,352168
1351,1,63,195318
1352,1,51,257921
1353,0,45,893760
1354,1,42,324042
1355,0,57,813878
1356,0,43,509524
1357,0,58,747924
1358,0,59,990516
1359,1,44,695281
1360,1,57,206827
1361,0,54,251625
1362,1,42,421517
1363,1,44,233006
1364,0,53,66616
1365,0,60,487337
1366,0,34,264819
1367,1,53,701403
1368,0,38,213828
1369,0,48,993296
1370,0,64,365526
1371,0,49,289876
1372,0,41,176222
1373,0,31,799107
1374,0,53,507978
1375,0,50,653791
1376,1,45,880041
1377,0,64,447755
1378,1,34,464993
1379,0,44,923826
1380,1,55,992809
1381,1,44,934658
1382,0,66,232270
1383,1,62,266183
1384,0,53,898798
1385,0,67,106649
1386,0,35,889384
1387,0,67,782586
1388,1,55,120742
1389,0,35,802956
1390,1,37,967721
1391,0,54,703280
1392,0,59,136549
1393,1,48,285850
1394,1,38,372267
1395,0,40,638337
1396,0,68,814672
1397,0,58,523290
1398,0,64,336922
1399,1,31,682705
1400,0,64,768936
1401,0,64,427280
1402,1,35,445626
1403,0,53,73602
1404,0,51,307206
1405,1,65,621178
1406,0,45,201039
1407,1,48,516288
1408,1,44,639060
1409,0,53,46912
1410,0,62,625299
1411,1,32,848402
1412,1,57,465328
1413,1,62,200935
1414,0,36,314886
1415,0,53,470051
1416,1,48,633276
1417,0,51,360229
1418,1,61,53818
1419,0,38,991460
1420,1,39,290218
1421,0,42,775853
1422,1,59,117918
1423,0,63,357698
1424,0,31,846739
1425,0,56,72995
1426,1,54,209812
1427,0,64,40405
1428,1,42,352931
1429,1,58,226988
1430,0,50,357305
1431,1,32,398662
1432,0,52,100896
1433,0,70,834134
1434,1,54,999308
1435,0,46,299567
1436,1,38,110543
1437,1,35,700427
1438,1,50,432046
1439,1,54,907339
1440,0,69,752545
1441,0,55,522774
1442,0,47,998299
1443,1,63,555847
1444,0,36,325123
1445,1,45,99307
1446,1,62,644217
1447,1,39,144718
1448,1,55,102827
1449,1,58,368683
1450,1,43,937702
1451,1,65,176605
1452,0,67,93572
1453,0,54,457658
1454,1,58,627212
1455,0,43,280337
1456,1,61,304424
1457,0,30,514867
1458,1,32,297417
1459,1,47,677815
1460,1,47,195216
1461,1,43,732436
1462,1,30,166391
1463,0,58,648730
1464,1,65,728650
1465,0,33,368117
1466,0,36,695782
1467,0,39,251658
1468,1,33,744022
1469,0,30,363649
1470,0,32,419459
1471,0,64,11344
1472,1,49,936636
1473,0,47,356965
1474,1,38,321253
1475,0,38,530910
1476,1,56,771742
1477,1,56,706640
1478,0,60,830385
1479,1,62,991270
1480,1,35,801286
1481,1,64,725802
1482,1,63,320040
1483,1,61,982000
1484,0,45,294386
1485,1,66,928904
1486,1,67,580822
1487,0,50,934987
1488,0,32,594417
1489,0,43,538327
1490,1,49,600844
1491,1,69,343933
1492,0,52,119082
1493,0,64,478479
1494,0,57,861203
1495,0,56,700261
